freq,nrg_bal,siec,unit,geo,time,value,dataset
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2017,2772.655,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2018,2744.051,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2019,2789.729,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2020,2487.886,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2021,2619.259,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2022,2659.961,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2023,2624.335,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2024,2597.773,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2013,4209.977,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2014,4113.791,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2015,4105.519,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2016,4180.495,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2017,4194.818,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2018,4241.568,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2019,4178.021,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2020,3882.493,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2021,4023.489,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2022,3848.762,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2023,3765.734,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2024,3767.791,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2013,7148.502,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2014,7145.92,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2015,7295.5,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2016,7224.832,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2017,7307.861,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2018,7127.429,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2019,7026.905,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2020,6610.086,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2021,6824.465,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2022,6575.3,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2023,6494.967,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2024,6847.492,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2013,277.329,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2014,278.661,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2015,300.785,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2016,333.071,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2017,352.87,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2018,369.539,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2019,360.095,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2020,305.364,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2021,321.949,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2022,343.281,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2023,336.544,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2024,327.755,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Liechtenstein,2013,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Liechtenstein,2014,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Liechtenstein,2015,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Liechtenstein,2016,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Liechtenstein,2017,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Liechtenstein,2018,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Liechtenstein,2019,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Liechtenstein,2020,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Liechtenstein,2021,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Liechtenstein,2022,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Liechtenstein,2023,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Liechtenstein,2024,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2013,4880.812,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2014,4998.591,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2015,4957.537,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2016,4975.624,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2017,4930.715,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2018,4769.685,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2019,4821.004,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2020,4514.163,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2021,4662.222,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2022,4832.557,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2023,4691.844,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2024,4528.837,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Switzerland,2013,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Switzerland,2014,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Switzerland,2015,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Switzerland,2016,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Switzerland,2017,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Switzerland,2018,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Switzerland,2019,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Switzerland,2020,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Switzerland,2021,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Switzerland,2022,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Switzerland,2023,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Switzerland,2024,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2013,39491.557,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2014,40108.27,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2015,40889.253,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2016,41819.63,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2017,41928.904,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2018,41759.75,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2019,41463.198,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2020,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2021,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2022,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2023,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2024,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2013,165.309,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2014,162.866,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2015,186.645,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2016,219.419,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2017,235.525,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2018,252.719,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2019,265.685,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2020,225.951,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2021,294.128,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2022,299.369,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2023,303.078,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2024,318.077,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2013,514.739,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2014,537.47,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2015,596.422,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2016,680.028,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2017,705.826,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2018,705.508,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2019,762.57,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2020,643.59,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2021,738.716,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2022,745.678,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2023,797.55,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2024,859.495,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2013,804.074,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2014,833.978,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2015,829.298,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2016,832.543,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2017,831.899,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2018,832.167,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2019,834.858,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2020,603.439,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2021,677.581,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2022,674.858,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2023,646.269,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2024,614.547,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2013,1972.215,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2014,2041.409,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2015,1986.102,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2016,2029.445,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2017,2113.345,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2018,2136.951,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2019,2306.862,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2020,2196.88,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2021,2505.117,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2022,2673.208,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2023,2632.183,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2024,2688.165,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Türkiye,2013,19638.094,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Türkiye,2014,20972.194,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Türkiye,2015,24502.533,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Türkiye,2016,27030.056,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Türkiye,2017,28305.848,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Türkiye,2018,28607.306,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Türkiye,2019,28388.778,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Türkiye,2020,26664.835,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Türkiye,2021,30144.077,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Türkiye,2022,30489.327,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Türkiye,2023,32940.562,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Türkiye,2024,34025.963,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2013,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2014,988.905,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2015,1030.976,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2016,1196.912,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2017,1248.92,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2018,1238.269,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2019,1322.151,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2020,1199.146,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2021,1376.913,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2022,1322.062,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2023,1352.325,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2024,1439.95,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2013,1110.934,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2014,1256.162,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2015,1365.34,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2016,1524.342,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2017,1384.402,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2018,1352.728,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2019,1404.052,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2020,1340.38,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2021,1485.046,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2022,1592.962,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2023,1688.899,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2024,1775.723,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2013,573.806,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2014,593.361,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2015,648.6,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2016,682.37,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2017,687.658,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2018,700.196,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2019,717.605,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2020,667.422,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2021,743.177,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2022,743.419,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2023,724.981,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2024,805.983,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2013,11848.904,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2014,10299.778,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2015,8721.254,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2016,9133.661,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2017,9590.778,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2018,9417.827,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2019,10029.097,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2020,8017.678,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2021,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2022,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2023,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2024,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2013,270.401,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2014,344.017,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2015,380.384,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2016,395.981,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2017,410.191,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2018,429.875,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2019,428.184,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2020,421.572,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2021,464.108,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2022,430.051,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2023,463.353,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2024,514.038,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2013,129351.828,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2014,119932.721,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2015,125024.521,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2016,126581.436,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2017,130118.721,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2018,128060.453,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2019,124708.571,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2020,117657.294,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2021,126541.96,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2022,117525.159,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2023,114267.598,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2024,116373.556,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2013,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2014,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2015,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2016,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2017,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2018,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2019,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2020,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2021,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2022,,energy_consumption
